SLC Damping Ring Gated camera results.  10 e+ verical profiles at I=1.75mA.  
The distance beteeen each pixel on the gated camera is 1 micron.  
Pixel    Pic1(Counts) Pic2(Counts) Pic3(Counts) Pic4(Counts) Pic5(Counts) Pic6(Counts) Pic7(Counts) Pic8(Counts) Pic9(Counts) Pic10(Counts)
114     1785.31582   1792.23666   1699.36049   1760.78416   1715.81834   1769.81304   1795.48572   1824.59377   1839.74688   1810.01519   
115     1833.50285   1782.69396   1780.37123   1876.44628   1796.22262   1711.20289   1841.16652   1763.49558   1822.63496   1857.74502   
116     1816.48398   1811.70554   1849.12471   1824.80581   1967.55986   1979.93338   1851.88310   1821.29240   1835.65668   1888.00762   
117     1835.37468   1908.03251   1959.85065   1850.54033   1936.91141   1900.91501   1928.36205   1915.86799   1906.54489   1955.38576   
118     1867.95088   1955.83301   1905.66571   1871.13154   1922.16875   1932.59317   2004.56143   1907.45204   1907.13264   1855.67194   
119     1863.41948   1982.41684   1933.73458   2064.90830   1895.90461   1989.45996   1998.95456   1896.46948   1911.24433   1949.78527   
120     1956.86679   1929.57988   1993.02604   2009.07771   1987.84567   2076.35923   2004.29170   1980.82229   2085.20950   2006.38678   
121     2079.92422   1928.00375   2101.47346   2157.85983   2033.13231   2117.41451   2048.53603   1968.36699   2053.09528   1993.38226   
122     2064.36802   2115.31523   2156.47071   2143.01267   2049.20941   2120.39513   2047.26939   2108.77896   2203.88321   2104.57950   
123     2174.59430   2128.59599   2123.31711   2189.95223   2038.88802   2019.89815   2025.96711   2150.99074   2125.68314   2137.75118   
124     2153.49538   2072.90625   2088.33940   2314.44265   2175.89364   2170.55463   2194.61344   2057.07906   2212.91440   2158.42082   
125     2225.33257   2222.38869   2101.29117   2181.92834   2202.65083   2127.08943   2189.54542   2277.38633   2105.92517   2199.47190   
126     2319.63183   2176.21814   2306.90252   2218.10626   2228.62283   2184.92695   2136.49462   2119.25851   2208.88533   2341.87964   
127     2368.69025   2290.96419   2347.15133   2278.18320   2192.04950   2352.97703   2296.55061   2314.83901   2381.65835   2279.34610   
128     2349.62403   2217.45985   2396.33144   2266.92116   2220.15492   2230.05171   2203.54680   2361.89525   2337.50347   2327.45710   
129     2428.51677   2302.67547   2292.69258   2386.11824   2394.26335   2399.13025   2489.45745   2371.28125   2345.83395   2443.82262   
130     2468.76676   2276.21617   2364.15985   2285.54572   2367.58571   2332.92735   2326.87063   2383.81358   2311.52226   2332.73034   
131     2464.53331   2480.92235   2499.97250   2440.57921   2483.79233   2368.93062   2495.19818   2378.23610   2445.54616   2434.60336   
132     2548.14290   2453.10220   2647.08298   2435.32100   2410.63272   2444.91602   2589.21491   2511.93706   2481.34743   2474.73089   
133     2582.60339   2431.85277   2480.67907   2446.75652   2508.17466   2440.83579   2653.39805   2643.85910   2509.95388   2598.76528   
134     2597.57584   2543.48905   2667.59159   2626.38037   2597.40496   2520.39376   2615.51208   2553.32804   2563.07570   2565.48575   
135     2661.49989   2550.11871   2605.23555   2579.74166   2555.09089   2561.49476   2602.75462   2573.83642   2683.10462   2671.79662   
136     2538.47761   2696.55286   2708.92193   2683.20080   2623.79510   2566.84823   2677.80973   2652.38397   2739.96416   2735.65475   
137     2762.98461   2604.20750   2805.79921   2741.74349   2619.94411   2683.98086   2795.04775   2636.50897   2654.99848   2609.74629   
138     2709.24398   2842.04721   2741.60286   2757.05581   2741.83909   2793.43089   2644.11699   2725.16295   2777.41438   2792.37949   
139     2809.28212   2852.93585   2867.19400   2714.25046   2750.34153   2744.00730   2893.89713   2946.89353   2899.40310   2693.00186   
140     2772.27050   2741.37323   2862.91828   2795.32324   3000.53182   2785.36245   2822.83514   2829.38498   2820.04667   2846.95955   
141     2921.10582   2889.42318   2951.84565   2960.33657   2933.54067   2799.33790   2914.75834   2824.36000   2867.66794   2882.78730   
142     2836.27040   2891.83924   2841.68565   2865.22080   2874.40208   3016.47291   2916.56156   2922.32511   2871.17909   2900.93411   
143     3036.55760   3028.20749   3012.61405   3132.79518   3001.59752   3031.39816   3006.17687   3153.17188   2943.29195   2976.23875   
144     3057.14543   2941.71700   3086.80094   3075.59152   3096.29179   2989.46173   3181.07827   3036.38771   2880.94804   2916.11325   
145     3060.48138   2987.95787   3097.41032   3159.17222   3000.69218   3055.50720   3035.04654   3157.53060   3129.05721   3122.98655   
146     3088.99239   3050.29203   3170.42395   3105.17256   3024.87021   3115.08507   3248.34858   3071.71408   3110.54875   3208.49786   
147     3222.69211   3192.81912   3145.31336   3080.81085   3099.65819   3256.16152   3201.53788   3181.09549   3231.68278   3057.69311   
148     3226.08897   3129.25456   3168.21124   3231.98126   3314.27617   3111.00336   3193.95195   3235.02245   3207.01780   3053.20121   
